Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00979.157520,A5_23,29,0.0896
,,00979.143680,A5_24,22,0.10456
,,00979.158560,A5_42,33,0.10912
,,00979.158480,A5_43,33,0.10776
,,00979.153840,A5_32,37,0.14952
,,00979.160240,A5_44,5,0.0608
,,00979.145280,A5_21,20,0.1168
,,00979.053360,A5_41,45,0.26496
,,00979.145280,A5_31,38,0.15432
,,00979.158960,A5_22,35,0.13312
,,00979.580480,A5_12,16,0.30496
,,00979.601920,A5_21,33,0.21184
,,00979.945360,B1_22,18,0.19128
,,00979.589600,A5_14,103,0.46312
,,00979.695920,A5_13,16,0.23408
,,00979.609040,A5_11,26,0.31008
,,00979.626080,A5_23,39,0.31104
,,00979.588880,A5_43,54,0.4472
,,00979.613120,A5_32,86,0.41696
,,00979.600960,A5_31,70,0.3612
,,00977.178800,A6_24,200,2.89208
,,00979.604480,A5_42,90,0.5576
,,00979.584880,A5_22,49,0.57024
,,00979.462800,A5_41,231,1.0248
,,00979.446960,B1_11,104,1.3308
,,00978.252000,A5_34,631,2.46664
,,00974.208480,D4_13,591,6.84832
,,00980.957440,B1_11,15,0.29528
,,00981.116400,C2_31,22,0.06608
,,00981.103920,B5_12,5,0.12624
,,00979.618160,B5_22,216,1.616
,,00981.183040,D4_13,12,0.36056
,,00981.453520,A5_34,10,0.15368
,,00981.483360,B1_11,15,0.20208
,,00981.752000,B5_22,8,0.146
,,00981.165600,C5_22,37,0.48672
,,00980.789440,A6_24,35,1.0928
,,00982.203040,B1_11,48,0.2676
,,00982.319200,B1_12,9,0.09872
,,00982.000160,B5_22,12,0.45216
,,00982.101760,C1_21,124,0.61128
,,00981.813280,D4_13,55,0.84056
,,00982.623440,A5_34,12,0.2612
,,00983.016480,A5_34,10,0.2592
,,00983.489600,D5_33,5,0.08064
,,00983.628720,B1_11,10,0.24904
,,00983.576960,A5_34,14,0.30968
,,00983.811120,C1_21,6,0.12152
,,00981.990720,A6_24,204,1.934
,,00984.120960,A5_34,19,0.18256
,,00984.157760,A6_23,6,0.01536
,,00984.437760,A5_34,9,0.1492
,,00984.540960,B2_12,9,0.20928
,,00985.118480,A1_43,9,0.3124
,,00984.691760,A5_34,168,1.23904
,,00985.865920,D5_33,8,0.21488
,,00986.143040,A5_34,6,0.05792
,,00986.446400,A1_21,6,0.15648
,,00986.302640,A1_12,5,0.14392
,,00984.036400,A6_24,176,2.46872
,,00986.284400,B6_21,9,0.35712
,,00986.145280,A1_43,14,0.53648
,,00986.637600,A6_24,15,0.13384
,,00987.022640,A6_24,5,0.10856
,,00987.089280,A1_21,6,0.242
,,00987.265040,D4_43,18,0.24728
,,00987.333840,D4_21,10,0.20288
,,00987.394800,A6_24,12,0.38888
,,00987.778560,B2_12,6,0.27776
,,00987.959600,D4_21,6,0.19584
,,00988.293920,A6_24,5,0.08096
,,00988.416720,B1_11,6,0.23736
,,00988.708960,B4_23,7,0.06616
,,00988.689600,C3_22,9,0.24872
,,00988.652800,D4_43,12,0.33952
,,00988.861760,D4_21,5,0.1596
,,00989.185440,C1_21,13,0.0552
,,00988.678960,A6_24,58,0.73248
,,00982.777360,D4_13,799,7.84928
,,00990.231120,B1_11,66,1.5412
,,00990.739120,D4_13,61,1.39088
,,00991.884640,B1_11,32,0.56736
,,00986.375920,A5_34,795,6.1956
,,00992.697680,B3_22,8,0.18976
,,00992.774480,B1_11,5,0.18032
,,00993.093760,D2_34,8,0.1324
,,00989.514320,A6_24,319,3.804
,,00993.248160,B1_11,7,0.1576
,,00993.580960,A6_24,6,0.14728
,,00993.862560,A6_24,18,0.2636
,,00994.231600,A6_24,8,0.07048
,,00994.535200,A6_24,6,0.07568
,,00992.235760,D4_13,255,3.09536
,,00995.175680,A6_24,9,0.1116
,,00995.475200,B1_22,7,0.0332
,,00995.900480,A6_24,5,0.21696
,,00996.475360,A6_24,8,0.13488
,,00997.120480,C1_11,7,0.0924
,,00997.428640,B1_11,11,0.34576
,,00997.973680,B1_11,9,0.13336
,,00997.844080,A6_24,7,0.13208
,,00995.434720,D4_13,278,2.74728
,,00998.353600,B2_12,6,0.25832
,,00998.371760,A6_24,8,0.26032
,,00998.834320,B1_11,12,0.34576
,,00999.065120,B2_12,8,0.2792
,,00999.306320,B5_23,6,0.1648
,,00999.582080,B1_11,8,0.07816
,,00999.613760,A4_14,6,0.218
,,00999.160640,B5_12,42,0.67864
,,00999.349440,B5_24,13,0.48456
,,00999.299760,B5_44,33,0.36544
,,00998.758640,A6_24,64,0.9452
,,00999.719360,A4_33,8,0.29512
,,00999.823120,A6_24,11,0.09288
,,00999.907920,B1_11,21,0.26192
,,01000.174160,B2_12,11,0.2984
,,01001.566400,B5_12,5,0.12528
,,01002.270240,A4_33,6,0.09512
,,00998.298320,D4_13,416,4.0604
,,00992.692960,A5_34,1234,9.68448
,,01000.096720,A6_24,89,2.1056
,,01002.414960,A6_24,6,0.11976
,,01002.634960,A6_24,19,0.47424
,,01002.497520,A5_34,104,0.94664
,,01003.209840,A6_24,10,0.25824
,,01003.715280,B1_41,16,0.04216
,,01003.558400,B1_21,60,0.1648
,,01003.557840,B1_31,47,0.15
,,01003.562160,B1_12,52,0.172
,,01003.564240,B1_13,47,0.14448
,,01003.559760,B1_22,38,0.16032
,,01003.561280,B1_23,38,0.12856
,,01003.561760,B1_14,49,0.14488
,,01003.564000,B1_33,44,0.13728
,,01003.560720,B1_24,48,0.14232
,,01003.561440,B1_34,36,0.11536
,,01003.556880,B1_32,47,0.17104
,,01003.558800,B1_43,41,0.1276
,,01003.556880,B1_44,44,0.14976
,,01003.560240,B1_42,49,0.14784
,,01003.821200,B1_22,33,0.31584
,,01004.067760,A2_22,6,0.03096
,,01003.433840,B1_11,79,0.9508
,,01004.643680,B4_23,16,0.20624
,,01004.807200,B1_11,11,0.2432
,,01003.888320,A6_24,84,1.31104
,,01005.706480,C1_13,5,0.08
,,01005.255680,B2_12,22,0.57216
,,01005.957200,B1_11,9,0.10928
,,01006.381680,B2_12,5,0.18648
,,01006.678720,C1_13,10,0.06624
,,01006.815600,B2_12,13,0.27112
,,01007.191120,A2_22,18,0.23048
,,01007.727440,A2_22,5,0.02064
,,01005.301520,A6_24,171,2.43008
,,01008.004080,B1_22,17,0.36592
,,01008.296080,B4_23,9,0.0516
,,01008.563600,B1_11,15,0.3208
,,01008.089920,A6_24,47,0.85064
,,01009.331120,B1_11,16,0.2384
,,01003.551520,A5_34,817,6.30736
,,01009.553440,A6_24,5,0.12944
,,01010.199920,A6_24,11,0.30752
,,01010.673120,B4_23,69,0.18032
,,01011.124960,A3_33,31,0.1212
,,01011.111440,A6_24,15,0.3952
,,01011.961360,A6_24,10,0.10424
,,01012.244400,A6_24,6,0.07392
,,01012.428400,A6_24,7,0.13992
,,01012.747840,A2_21,13,0.1732
,,01002.463120,D4_13,998,10.61408
,,01013.203840,C3_24,5,0.04728
,,01013.356400,C3_22,6,0.13032
,,01013.183280,D4_13,49,0.67304
,,01013.963920,D4_13,14,0.31064
,,01012.714800,A6_24,70,1.88832
,,01014.714560,A6_24,24,0.61592
,,01015.511360,B2_43,20,0.09672
,,01016.394880,A6_24,10,0.11328
,,01014.444080,D4_13,224,2.34928
,,01016.879520,B2_43,24,0.09096
,,01016.715280,A6_24,6,0.18808
,,01017.014400,A6_24,7,0.24048
,,01017.514880,D2_34,5,0.03976
,,01017.354080,B2_12,9,0.1736
,,01017.682080,A3_33,6,0.05408
,,01017.768640,B2_12,8,0.1368
,,01017.411280,A6_24,28,0.76544
,,01018.643520,B2_12,7,0.22232
,,01018.730960,B1_11,9,0.2348
,,01018.312400,A6_24,33,0.74752
,,01019.486000,A3_33,7,0.11024
,,01019.189440,A6_24,25,0.60256
,,01016.909840,D4_13,318,3.21776
,,01020.277520,B1_11,11,0.26096
,,01021.099280,B1_11,12,0.21784
,,01021.097600,A1_21,16,0.20344
,,01020.313760,A6_24,58,1.09584
,,01009.972560,A5_34,1278,12.13776
,,01020.232480,D4_13,151,1.94296
,,01021.533360,A6_24,49,0.76584
,,01022.419360,A6_24,6,0.09688
,,01022.220960,A5_34,26,0.60552
,,01022.631200,A6_24,7,0.22912
,,01023.051440,D2_21,9,0.2116
,,01023.058560,D2_23,11,0.11256
,,01022.994400,A6_24,18,0.33664
,,01023.067680,D2_34,19,0.43328
,,01023.097200,A5_34,15,0.4316
,,01023.608720,C5_21,7,0.1348
,,01023.451360,A6_24,6,0.21504
,,01022.312080,D4_13,93,1.644
,,01023.933680,A6_24,12,0.4288
,,01024.115680,D4_13,41,0.77256
,,01024.504000,A6_24,23,0.2696
,,01025.024240,D4_13,18,0.20016
,,01025.381520,D4_13,6,0.02968
,,01025.529920,D4_13,16,0.42312
,,01024.696880,A5_34,62,1.59584
,,01026.757840,B1_14,7,0.10888
,,01026.410800,A5_34,14,0.29944
,,01026.884400,A5_34,31,0.34888
,,01024.896480,A6_24,179,2.50176
,,01027.633280,A6_24,5,0.13584
,,01027.912320,B1_11,10,0.2452
,,01028.363120,A6_24,6,0.13936
,,01028.606160,A6_24,6,0.06072
,,01029.131840,A1_21,5,0.14016
,,01028.935040,A6_24,16,0.27224
,,01029.590320,A6_24,10,0.2972
,,01029.914320,A3_33,19,0.07824
,,01030.519280,B1_11,6,0.09496
,,01030.081680,A6_24,17,0.4444
,,01030.836000,B1_11,10,0.23792
,,01030.634320,A6_24,24,0.70872
,,01031.487360,A6_24,5,0.11
,,01031.202960,B1_11,45,0.90928
,,01031.772880,A6_24,21,0.2264
,,01032.129520,A6_24,19,0.2648
,,01026.069120,D4_13,364,6.4828
,,01032.635360,B1_11,30,0.38056
,,01034.338960,B4_23,7,0.08872
,,01035.111920,B1_22,10,0.08408
,,01032.660640,D4_13,204,2.69792
,,01035.469200,D4_13,21,0.19656
,,01035.989360,C3_24,5,0.11232
,,01036.048560,C3_43,8,0.06656
,,01035.948560,D4_13,6,0.20152
,,01036.537840,B4_23,13,0.05656
,,01036.252000,D4_13,12,0.2564
,,01036.771920,D4_13,12,0.47384
,,01037.382960,D4_13,6,0.29464
,,01037.812320,D4_13,7,0.35976
,,01038.638720,C1_13,20,0.118
,,01038.466480,B1_11,16,0.3984
,,01038.275600,D4_13,25,0.60744
,,01039.118720,B1_11,10,0.25392
,,01039.008880,D4_13,12,0.39168
,,01039.639680,A3_33,11,0.242
,,01039.513040,D4_13,9,0.21656
,,01032.515920,A6_24,567,7.66536
,,01040.574160,D4_43,8,0.11192
,,01040.282960,A6_24,52,1.02672
,,01041.420320,B1_41,30,0.14496
,,01041.434000,B1_21,5,0.04376
,,01041.424560,B1_32,5,0.05344
,,01041.377360,B1_11,69,0.34736
,,01041.529040,A6_23,10,0.1848
,,01041.473520,A6_24,7,0.18672
,,01042.617280,B4_23,6,0.06136
,,01042.656000,A3_33,24,0.29304
,,01039.998080,D4_13,222,3.22032
,,01027.341840,A5_34,1701,16.04136
,,01042.971120,A6_24,7,0.26016
,,01043.393200,B4_23,24,0.10672
,,01043.418400,D4_13,9,0.12536
,,01043.672400,A3_33,16,0.07688
,,01043.632880,B4_23,11,0.03592
,,01043.378240,A6_24,11,0.37992
,,01043.862800,B1_22,36,0.24568
,,01044.216800,B1_22,11,0.14792
,,01043.803840,D4_13,19,0.48976
,,01044.396960,D4_13,5,0.06752
,,01044.056880,A6_24,20,0.46536
,,01044.722400,B1_22,13,0.08728
,,01044.576720,D4_13,12,0.29136
,,01044.982480,D4_13,7,0.10624
,,01044.654320,A6_24,10,0.24848
,,01045.288880,C3_12,8,0.07448
,,01045.206960,D4_13,10,0.18272
,,01045.339920,C3_22,7,0.142
,,01045.324320,C3_14,11,0.11808
,,01045.322960,C3_24,19,0.17616
,,01045.303520,C3_43,13,0.12144
,,01045.487200,D5_43,8,0.09056
,,01045.328080,A1_21,20,0.38216
,,01045.598080,C3_22,6,0.28944
,,01045.749200,D4_13,6,0.08136
,,01045.555280,A6_24,40,0.5864
,,01046.562560,C3_14,6,0.0416
,,01046.102480,C3_24,20,0.50992
,,01046.594960,C3_22,8,0.17072
,,01046.489200,C3_43,17,0.24192
,,01046.964880,D2_34,7,0.178
,,01046.507280,C3_12,39,0.53656
,,01047.047760,D4_21,5,0.20456
,,01046.572800,A6_24,47,0.75288
,,01047.589760,B1_11,18,0.44648
,,01048.416960,A1_12,5,0.23056
,,01048.622800,B1_11,8,0.07816
,,01048.803680,B1_22,11,0.09424
,,01048.465680,A1_43,8,0.31944
,,01047.431120,A5_13,31,1.22816
,,01049.163840,B4_23,11,0.11552
,,01049.144800,A5_13,5,0.19848
,,01047.463360,A6_24,103,2.0124
,,01046.548560,D4_13,228,3.19392
,,01049.873200,D4_13,6,0.09768
,,01050.245840,A6_24,6,0.05408
,,01050.342800,B1_22,23,0.1372
,,01050.136640,A3_33,129,0.38056
,,01050.690480,B1_12,7,0.03952
,,01050.626960,A3_33,9,0.06856
,,01050.642160,A6_24,19,0.24128
,,01050.920960,A3_33,23,0.1408
,,01050.911120,D4_43,6,0.2112
,,01050.876960,A5_13,5,0.19464
,,01051.090480,B1_11,8,0.30376
,,01050.084720,D4_13,68,1.15192
,,01051.072880,A6_24,6,0.08568
,,01049.260080,D6_33,84,2.31064
,,01051.626960,B1_11,8,0.18312
,,01051.317520,A6_24,16,0.38224
,,01052.201040,B4_23,16,0.08712
,,01052.411920,A6_24,6,0.16104
,,01052.215200,D6_33,9,0.2848
,,01052.635040,B1_11,11,0.1332
,,01053.335440,A6_24,6,0.0852
,,01054.049360,A1_21,5,0.06728
,,01054.793840,A3_33,64,0.26592
,,01055.722640,A6_24,6,0.07368
,,01055.965280,C1_21,6,0.09264
,,01055.973600,C1_11,31,0.15504
,,01055.953840,C1_23,16,0.12552
,,01055.981360,C1_42,8,0.11944
,,01056.049360,B1_11,12,0.132
,,01056.359840,A3_33,6,0.06816
,,01051.346080,D4_13,356,5.38256
,,01043.539840,A5_34,1613,13.59952
,,01057.221360,A3_33,12,0.05648
,,01056.151280,A6_24,49,1.19312
,,01056.829600,D4_13,52,0.6224
,,01057.688400,A3_33,28,0.10992
,,01058.508400,D4_43,6,0.2308
,,01058.591120,A6_24,6,0.11744
,,01058.767200,B1_11,13,0.19968
,,01059.075600,B1_11,6,0.0696
,,01058.839040,A6_24,16,0.36864
,,01059.381840,A6_24,7,0.2644
,,01059.470160,B1_22,17,0.24672
,,01060.010720,A3_33,143,0.43848
,,01061.668960,A3_33,6,0.04096
,,01061.586160,A6_24,9,0.1472
,,01062.131840,C2_31,9,0.16024
,,01057.621760,D4_13,379,4.7396
,,01062.027360,A6_24,6,0.1632
,,01062.745040,B1_22,24,0.14032
,,01062.335360,A3_33,105,0.5456
,,01062.487120,A6_24,31,0.3632
,,01062.926720,A6_23,5,0.16104
,,01063.074000,A6_24,9,0.18424
,,01057.242720,A5_34,723,6.44616
,,01064.195760,A6_23,15,0.12648
,,01064.002560,A1_21,15,0.48712
,,01064.721680,A3_33,33,0.16616
,,01064.890000,C1_12,21,0.10784
,,01063.790960,B1_11,172,1.23152
,,01064.855040,A1_21,5,0.05768
,,01064.946240,B4_23,11,0.05192
,,01065.131520,B1_11,31,0.25712
,,01065.084080,A6_24,13,0.4552
,,01065.720560,C2_31,24,0.13176
,,01066.200000,A3_33,7,0.05232
,,01066.346080,B1_22,5,0.06168
,,01066.485840,C2_31,7,0.14312
,,01066.697680,B5_12,6,0.13504
,,01066.977280,A6_24,5,0.05632
,,01067.272720,A6_24,16,0.3344
,,01067.416480,C1_24,18,0.48312
,,01067.901200,C3_24,11,0.17984
,,01067.870400,A3_33,10,0.04352
,,01062.474320,D4_13,453,5.47536
,,01067.951120,C2_31,38,0.30496
,,01068.181040,C3_22,5,0.08536
,,01068.048000,A3_33,45,0.1552
,,01067.753760,A6_24,30,0.65208
,,01068.532640,A6_24,22,0.47272
,,01068.960640,C1_24,10,0.25992
,,01069.115200,C2_31,6,0.0436
,,01069.809360,C1_24,25,0.4212
,,01063.838240,A5_34,732,6.38736
,,01070.328400,A5_34,12,0.1412
,,01070.447440,A3_33,27,0.41488
,,01069.128480,A6_24,78,1.57208
,,01068.053600,D4_13,186,2.9572
,,01070.836240,A6_24,6,0.138
,,01071.006160,B3_22,11,0.15136
,,01071.033040,B3_42,6,0.12376
,,01071.126400,D4_13,8,0.07
,,01070.724960,C1_24,73,0.69696
,,01071.524400,B3_22,5,0.09872
,,01071.607520,C1_24,6,0.1884
,,01070.871120,A1_21,47,0.84712
,,01071.591280,A6_24,12,0.33736
,,01071.312880,D4_13,62,1.01944
,,01072.164960,D2_21,13,0.33176
,,01072.170800,D2_23,11,0.2464
,,01072.079440,B3_22,18,0.48048
,,01072.405680,A6_24,6,0.18944
,,01072.187040,D2_34,14,0.5532
,,01072.905680,B3_22,5,0.14632
,,01072.965360,A3_33,6,0.02232
,,01073.262720,B1_11,15,0.37496
,,01073.573520,B4_23,55,0.25552
,,01073.246400,A6_24,11,0.4756
,,01073.803040,B1_11,5,0.14984
,,01074.118400,B1_11,15,0.13976
,,01074.542080,D2_21,5,0.13152
,,01072.490240,D4_13,140,2.17224
,,01074.821440,D4_13,7,0.10448
,,01075.238720,D4_13,5,0.11992
,,01075.335760,D2_21,9,0.30664
,,01075.383040,C2_31,38,0.11544
,,01075.475200,D4_13,6,0.09472
,,01073.884320,A6_24,120,1.74712
,,01076.514960,B1_14,6,0.114
,,01075.759520,A6_24,59,1.38408
,,01077.277040,A6_24,15,0.53776
,,01077.925520,B1_22,12,0.07376
,,01077.918800,A6_24,6,0.19736
,,01075.699440,D4_13,131,2.58664
,,01074.374720,B1_11,414,4.18104
,,01078.225280,A6_24,16,0.33392
,,01078.740560,A6_24,8,0.14432
,,01078.667680,B1_11,9,0.25496
,,01079.047360,B1_14,7,0.0628
,,01078.996880,A6_24,5,0.10072
,,01079.297280,B4_23,12,0.04344
,,01078.398240,D4_13,82,1.09104
,,01079.199440,A6_24,23,0.32728
,,01079.300080,B1_11,21,0.36776
,,01079.655120,B1_22,32,0.3044
,,01079.663280,A6_24,21,0.3564
,,01079.854320,B1_11,45,0.5872
,,01080.424960,B4_23,19,0.16704
,,01080.182080,A6_24,55,1.02008
,,01081.487680,B3_22,9,0.2816
,,01082.189360,A5_13,19,0.192
,,01082.188960,A5_11,11,0.13312
,,01082.187600,A5_23,9,0.09272
,,01070.657600,A5_34,1245,11.5204
,,01082.190240,A5_42,6,0.01616
,,01082.188960,A5_43,7,0.07528
,,01082.187600,A5_32,7,0.0212
,,01082.192560,A5_21,13,0.13536
,,01082.190480,A5_31,5,0.01176
,,01082.192560,A5_22,6,0.01624
,,01082.245840,C5_22,10,0.07128
,,01082.188560,A5_12,42,0.23032
,,01082.187600,A5_24,57,0.24248
,,01082.191040,A5_44,61,0.24224
,,01082.245680,B5_12,10,0.23552
,,01082.264320,B5_11,10,0.20848
,,01082.477360,B5_32,5,0.03888
,,01082.264320,B5_22,10,0.28112
,,01082.248160,C5_41,16,0.35568
,,01082.246960,D5_42,17,0.37488
,,01082.270560,D5_44,6,0.22384
,,01082.376240,D5_31,10,0.16152
,,01081.316800,A6_24,62,1.17656
,,01082.194400,A5_33,117,0.58424
,,01082.551600,A5_44,73,0.30992
,,01082.393760,B5_24,11,0.26248
,,01082.234480,B5_41,31,0.48992
,,01080.559360,B1_11,383,2.38872
,,01082.764320,A5_14,90,0.28952
,,01082.693680,A5_12,54,0.34176
,,01082.730320,A5_13,70,0.25328
,,01082.750720,A5_11,84,0.25504
,,01082.755440,A5_23,84,0.26464
,,01082.658080,A5_24,46,0.27784
,,01082.777600,A5_42,79,0.25616
,,01082.755680,A5_43,79,0.25608
,,01082.769520,A5_32,69,0.2128
,,01082.731200,A5_21,70,0.33736
,,01082.754000,A5_31,79,0.23896
,,01082.751680,A5_22,81,0.27248
,,01082.878320,A5_41,54,0.33664
,,01082.898880,A6_24,31,0.47616
,,01083.804960,C5_21,5,0.09336
,,01083.517760,A6_24,7,0.25808
,,01083.149440,B1_11,75,0.88008
,,01083.905760,A6_24,9,0.21816
,,01084.148720,B4_23,22,0.07192
,,01084.276000,A6_24,14,0.28432
,,01084.444000,A5_41,26,0.30912
,,01079.605840,D4_13,487,5.66272
,,01084.018800,C5_21,138,1.22936
,,01085.453840,B4_23,19,0.08144
,,01083.001520,A5_34,428,2.56872
,,01084.853920,A5_41,91,0.67312
,,01085.396400,B5_12,8,0.1144
,,01085.389840,B5_22,5,0.13488
,,01085.378240,C5_21,12,0.19008
,,01084.678880,A6_24,68,0.90136
,,01084.237120,B1_11,196,1.5684
,,01085.374320,D4_13,27,0.36568
,,01086.674640,C2_21,9,0.118
,,01085.882080,D4_13,76,1.32952
,,01085.685040,A6_24,142,1.57112
,,01087.604880,B3_22,5,0.12448
,,01087.586640,B3_42,5,0.16136
,,01086.986960,B5_22,30,0.68144
,,01087.612880,A2_22,50,0.34648
,,01087.493520,A6_24,83,0.88848
,,01087.750320,C1_24,52,1.10776
,,01088.968080,C1_24,7,0.146
,,01088.832640,C2_14,5,0.1124
,,01089.228160,C1_24,22,0.29136
,,01087.356960,D4_13,134,2.0672
,,01088.501120,A6_24,81,1.04696
,,01089.571600,B1_22,16,0.1072
,,01089.631920,C1_24,9,0.27088
,,01090.173680,D2_21,8,0.18224
,,01089.826240,A6_24,21,0.39488
,,01090.170160,D2_23,10,0.28032
,,01090.195600,D2_34,11,0.37952
,,01089.546960,D4_13,75,1.06344
,,01090.340960,A6_24,25,0.68584
,,01091.137040,A6_24,7,0.11008
,,01091.493680,A6_24,15,0.20984
,,01091.848080,D2_21,7,0.174
,,01091.841360,A6_24,7,0.27232
,,01090.715520,D4_13,126,2.14752
,,01092.509440,A6_24,9,0.18288
,,01092.881440,C1_24,8,0.16032
,,01093.111360,B1_14,5,0.0868
,,01092.686240,A1_21,53,0.71072
,,01093.048240,A6_24,6,0.1548
,,01093.434240,A6_24,8,0.11456
,,01093.945520,B4_23,5,0.03608
,,01092.968080,D4_13,57,0.99544
,,01093.954160,A6_24,7,0.14632
,,01094.461680,B1_22,106,0.40192
,,01093.965600,B1_11,93,1.11816
,,01094.984240,A6_23,10,0.13048
,,01094.545760,A6_24,35,0.51888
,,01095.105360,D4_43,8,0.13144
,,01095.217440,A6_24,8,0.17672
,,01095.541120,A6_24,7,0.08056
,,01094.063920,D4_13,135,1.80864
,,01095.828320,A6_24,13,0.21848
,,01095.991120,D4_13,10,0.17376
,,01096.174400,A6_24,33,0.63376
,,01096.908640,A6_24,21,0.58168
,,01097.714240,B1_22,10,0.0984
,,01097.385120,B1_14,22,0.47624
,,01097.715120,B1_43,8,0.12096
,,01097.641360,D4_43,7,0.10576
,,01097.611280,A6_24,20,0.15576
,,01097.841200,A1_21,5,0.09152
,,01096.274960,D4_13,86,1.67272
,,01098.878320,B1_14,5,0.26424
,,01098.068880,D4_13,64,1.01792
,,01099.313120,B1_13,26,0.08656
,,01099.255440,B1_14,13,0.14432
,,01099.310640,B1_33,16,0.08072
,,01099.318640,B1_24,15,0.07048
,,01099.309840,B1_43,9,0.04064
,,01099.334640,B1_44,6,0.0572
,,01099.315840,B1_42,9,0.0592
,,01099.306000,B1_41,53,0.14992
,,01099.305360,B1_21,37,0.10312
,,01099.306000,B1_31,27,0.09984
,,01099.218000,B1_11,64,0.33656
,,01099.309040,B1_12,29,0.12344
,,01099.309040,B1_22,27,0.10888
,,01099.309840,B1_32,31,0.09632
,,01098.130480,A1_21,127,1.37
,,01099.199920,D4_13,7,0.2244
,,01099.955600,B1_22,7,0.04312
,,01099.778560,B1_14,5,0.17232
,,01100.058560,B1_11,18,0.38016
,,01101.135920,A3_33,9,0.1052
,,01099.540720,D4_13,93,1.62688
,,01101.279040,D4_13,35,0.74208
,,01102.159520,D4_13,21,0.5784
,,01102.959680,B1_14,6,0.13824
,,01102.915840,D4_13,11,0.07088
,,01103.095280,D4_13,5,0.15224
,,01103.556960,C3_24,8,0.07672
,,01103.479760,A3_33,7,0.1184
,,01097.916640,A6_24,493,6.03536
,,01103.363600,D4_13,49,0.96432
,,01104.175120,D2_34,10,0.29944
,,01104.452000,D4_13,5,0.10672
,,01100.564000,B1_11,772,4.15496
,,01104.061760,A6_24,45,0.59448
,,01105.899120,C1_24,8,0.1108
,,01106.069680,A3_33,13,0.07336
,,01104.759920,A6_24,89,1.19848
,,01106.231280,A3_43,6,0.01712
,,01104.679280,D4_13,67,1.6476
,,01106.304560,C1_24,9,0.10848
,,01106.335280,A6_23,16,0.14784
,,01087.828720,B5_22,3365,19.03896
,,01106.836720,A3_33,28,0.15584
,,01107.171680,A3_33,9,0.06904
,,01106.060240,A6_24,182,1.13112
,,01106.969680,B5_22,37,0.58184
,,01106.487040,D4_13,57,1.31032
,,01107.707760,B5_22,5,0.11552
,,01107.696480,A6_23,15,0.08256
,,01108.110080,A1_21,10,0.11856
,,01107.903440,D4_13,13,0.3732
,,01107.939360,B5_22,47,0.68144
,,01108.667280,B1_22,32,0.22704
,,01108.490160,A1_21,13,0.27608
,,01108.524240,D4_13,13,0.22256
,,01108.954000,A1_21,12,0.2076
,,01108.733920,B5_22,20,0.47888
,,01107.306160,A6_24,118,2.0496
,,01109.452560,D1_34,6,0.0444
,,01109.360240,B1_41,40,0.15296
,,01109.418960,B1_21,13,0.06392
,,01109.405360,B1_11,27,0.0848
,,01109.412000,B1_32,8,0.05592
,,01109.378560,A1_21,29,0.1348
,,01109.630160,A1_21,6,0.0972
,,01109.508800,A6_24,9,0.32472
,,01109.716320,B5_22,7,0.20192
,,01110.056960,B5_22,11,0.27568
,,01110.413280,A5_34,10,0.2024
,,01110.134560,A6_24,17,0.46944
,,01110.665760,B5_22,13,0.20872
,,01108.857360,D4_13,119,2.12112
,,01110.940240,A5_34,6,0.1584
,,01110.743840,A6_24,9,0.19112
,,01110.938560,A2_31,40,0.25248
,,01111.242880,B5_22,8,0.07688
,,01111.088400,D4_13,23,0.49448
,,01111.666160,A5_34,10,0.07624
,,01111.035440,A6_24,48,0.73384
,,01111.713760,D4_13,25,0.51936
,,01112.151920,A5_34,6,0.0668
,,01112.455760,B1_11,7,0.18432
,,01112.355760,A5_34,6,0.0984
,,01112.204480,A6_24,14,0.37152
,,01110.697600,A1_21,338,1.95784
,,01112.689200,A6_24,6,0.11216
,,01112.944160,B1_22,6,0.09384
,,01112.679920,B2_42,6,0.26736
,,01113.339840,B1_11,5,0.19976
,,01113.386480,B2_42,11,0.11392
,,01113.128080,A6_24,14,0.51376
,,01112.560160,A5_34,170,1.32088
,,01113.524400,B6_21,8,0.32944
,,01113.700480,B2_42,7,0.24424
,,01112.653200,D4_13,60,1.24856
,,01113.612000,B5_12,33,0.2932
,,01113.708000,B5_23,15,0.23968
,,01113.725120,B5_24,7,0.18512
,,01113.615840,B5_22,14,0.3196
,,01113.953280,A6_24,12,0.14712
,,01114.001280,A5_34,8,0.1764
,,01114.021120,B5_12,16,0.34096
,,01113.711920,B5_44,64,0.67216
,,01114.203120,D4_13,16,0.24032
,,01114.308000,A5_34,8,0.27496
,,01114.725680,A5_34,6,0.11024
,,01114.763440,B5_12,12,0.22088
,,01114.415840,B5_22,48,0.71512
,,01114.304720,A6_24,29,0.6864
,,01115.217120,A6_23,5,0.03192
,,01115.406800,C1_13,12,0.06152
,,01115.274240,A5_34,15,0.35176
,,01115.397520,A6_23,5,0.06056
,,01115.700240,C1_11,5,0.1316
,,01114.238880,B2_42,166,1.60424
,,01115.956320,B4_23,9,0.04312
,,01115.142880,A6_24,49,0.77456
,,01115.709760,B5_22,31,0.59408
,,01116.034080,A6_24,7,0.19872
,,01115.944640,B2_42,67,0.63896
,,01116.369120,A3_43,9,0.128
,,01114.578560,D4_13,119,1.95664
,,01116.322720,A5_34,9,0.21216
,,01116.375120,C2_12,76,0.42816
